time	T1	T2	T3	T4	T5	T6	P
5.701334714889526	118.4377451467205	26.95272690371481	80.7637939453125	-1	-1	-1	
5.879739046096802	125.41712507257786	26.95272690371481	82.26232910156249	-1	-1	-1	
6.064650774002075	131.79740881682392	26.95272690371481	81.4888916015625	-1	-1	-1	
6.249164342880249	138.8955144699636	26.95272690371481	85.7186279296875	-1	-1	-1	
6.434149503707886	145.6942796466896	26.95272690371481	82.6248779296875	-1	-1	-1	
6.603402614593506	152.888477688397	26.95272690371481	83.34997558593749	-1	-1	-1	
6.78180193901062	160.1045586053016	26.95272690371481	82.57653808593749	-1	-1	-1	
6.966769218444824	167.4048018918818	26.95272690371481	84.75183105468749	-1	-1	-1	
7.151682615280151	175.035586410714	26.95272690371481	84.0267333984375	-1	-1	-1	
7.336542129516602	182.38264957091377	26.95272690371481	84.2684326171875	-1	-1	-1	
7.521321535110474	190.04460533777393	26.95272690371481	88.6673583984375	-1	-1	-1	
7.699642181396484	197.80624609674618	26.95272690371481	88.4256591796875	-1	-1	-1	
7.868924379348755	205.14402088411515	26.95272690371481	91.845703125	-1	-1	-1	
8.053909301757812	212.7559766509753	26.95272690371481	93.6221923828125	-1	-1	-1	
8.23879337310791	220.4520947875111	26.95272690371481	97.4893798828125	-1	-1	-1	
8.423728466033936	227.98605943272372	26.95272690371481	102.51672363281249	-1	-1	-1	
8.602113485336304	235.3111137145711	26.95272690371481	109.5743408203125	-1	-1	-1	
8.781660318374634	242.79095315646376	26.95272690371481	117.22412109374999	-1	-1	-1	
8.971369981765747	250.01982599645254	26.95272690371481	128.49938964843747	-1	-1	-1	
9.1451997756958	256.87756202756646	27.044769967746742	138.49365234374997	-1	-1	-1	
9.325778007507324	263.0023935928514	26.95272690371481	145.140380859375	-1	-1	-1	
9.498641014099121	268.11143717207483	26.95272690371481	150.57861328124997	-1	-1	-1	
9.683552026748657	271.66039780121406	26.95272690371481	151.54541015625	-1	-1	-1	
9.868478298187256	274.17538532503426	26.95272690371481	148.2462158203125	-1	-1	-1	
10.05333662033081	275.92705740933945	26.95272690371481	146.107177734375	-1	-1	-1	
10.237778186798096	276.99752264150567	26.95272690371481	145.10412597656247	-1	-1	-1	
10.4162437915802	277.6178460813192	26.95272690371481	143.29138183593747	-1	-1	-1	
10.585481405258179	277.7182022944825	26.95272690371481	140.4635009765625	-1	-1	-1	
10.770432233810425	277.5144487707873	26.95272690371481	138.0465087890625	-1	-1	-1	
10.955489158630371	276.6709667097837	26.95272690371481	133.01916503906247	-1	-1	-1	
11.140361547470093	275.8571121698619	26.95272690371481	134.26391601562497	-1	-1	-1	
11.318841695785522	275.01472819876386	26.95272690371481	128.6202392578125	-1	-1	-1	
11.488109588623047	273.66752206448047	26.95272690371481	126.3240966796875	-1	-1	-1	
11.6730215549469	272.3294392223029	26.95272690371481	124.3179931640625	-1	-1	-1	
11.858024597167969	270.86971248538185	26.95272690371481	117.8646240234375	-1	-1	-1	
12.042974710464478	269.4799309879383	26.95272690371481	113.92492675781249	-1	-1	-1	
12.22142481803894	267.758669877319	26.95272690371481	110.90368652343749	-1	-1	-1	
12.406860828399658	266.06477864301684	26.95272690371481	108.03955078125	-1	-1	-1	
12.587600946426392	264.4012983824007	26.974464776800783	104.1361083984375	-1	-1	-1	
12.76247501373291	262.83209214021053	26.95272690371481	101.23571777343749	-1	-1	-1	
12.953192472457886	260.9952693295849	26.95272690371481	97.88818359375	-1	-1	-1	
13.128068685531616	259.2740082189656	26.95272690371481	97.5618896484375	-1	-1	-1	
13.310693979263306	257.3823841907517	26.95272690371481	95.47119140625	-1	-1	-1	
13.493396043777466	255.78276697487573	26.95272690371481	92.6553955078125	-1	-1	-1	
13.669150114059448	254.1588209800511	26.95272690371481	92.41369628906249	-1	-1	-1	
13.854134559631348	253.1154375708116	26.95272690371481	88.54650878906249	-1	-1	-1	
14.035732507705688	251.32749786494432	26.95272690371481	88.4256591796875	-1	-1	-1	
14.218677282333374	250.15059318330168	26.95272690371481	87.857666015625	-1	-1	-1	
14.393338918685913	249.49041042988787	26.95272690371481	88.22021484374999	-1	-1	-1	
14.56893277168274	248.72729814985004	26.95272690371481	88.61901855468749	-1	-1	-1	
14.75383973121643	248.24072257087627	26.95272690371481	87.3380126953125	-1	-1	-1	
14.932322263717651	247.97918819717796	26.95272690371481	88.34106445312499	-1	-1	-1	
15.115550756454468	248.0582567287612	26.95272690371481	87.3380126953125	-1	-1	-1	
15.298458099365234	248.0582567287612	26.95272690371481	86.6854248046875	-1	-1	-1	
15.481075763702393	248.73946253932434	26.95272690371481	87.8939208984375	-1	-1	-1	
15.663649559020996	248.94017496565098	26.95272690371481	85.1143798828125	-1	-1	-1	
15.84638786315918	249.23168907125543	26.95272690371481	86.890869140625	-1	-1	-1	
16.029398918151855	249.90498802866028	26.95272690371481	87.4588623046875	-1	-1	-1	
16.20189929008484	250.56722352279795	26.95272690371481	86.2503662109375	-1	-1	-1	
16.390360593795776	250.9716894728197	26.95272690371481	86.6129150390625	-1	-1	-1	
16.573607206344604	251.72284052286045	26.95272690371481	84.11132812499999	-1	-1	-1	
16.75659728050232	252.04823794129908	26.95272690371481	88.4256591796875	-1	-1	-1	
16.9395751953125	252.47399157290104	26.95272690371481	87.73681640624999	-1	-1	-1	
17.122416973114014	252.9301561781888	26.95272690371481	85.5615234375	-1	-1	-1	
17.29711127281189	252.9788137360862	26.95272690371481	86.8546142578125	-1	-1	-1	
17.479727268218994	253.07179782357233	26.95272690371481	85.19897460937499	-1	-1	-1	
17.662485599517822	253.30246505897955	26.95272690371481	83.7850341796875	-1	-1	-1	
17.845451593399048	253.0312752011359	26.95272690371481	87.01171875	-1	-1	-1	
18.027990341186523	253.4583212991196	26.95272690371481	87.6522216796875	-1	-1	-1	
18.208759307861328	253.04062657554434	26.95272690371481	86.8062744140625	-1	-1	-1	
18.381495475769043	252.75681362817943	26.95272690371481	86.77001953124999	-1	-1	-1	
18.564542293548584	252.5834710781701	26.95272690371481	87.4105224609375	-1	-1	-1	
18.747081995010376	252.51352583869266	26.95272690371481	84.14758300781249	-1	-1	-1	
18.92980432510376	252.3310599965775	26.95272690371481	85.88781738281249	-1	-1	-1	
19.11233425140381	252.1090598886708	26.95272690371481	86.73376464843749	-1	-1	-1	
19.286691904067993	251.98741599392739	26.95272690371481	84.07507324218749	-1	-1	-1	
19.469228267669678	251.84448441760384	26.95272690371481	85.92407226562499	-1	-1	-1	
19.651676177978516	251.75325149654628	26.95272690371481	86.044921875	-1	-1	-1	
19.834429264068604	251.64073089390857	26.95272690371481	86.32287597656251	-1	-1	-1	
20.014799118041992	251.54037468074526	26.95272690371481	83.7850341796875	-1	-1	-1	
20.193273782730103	251.33662115705	26.95272690371481	86.73376464843749	-1	-1	-1	
20.378307342529297	251.44001846758192	26.95272690371481	85.078125	-1	-1	-1	
20.563324689865112	251.4491417596877	26.95272690371481	84.3167724609375	-1	-1	-1	
20.732707023620605	251.33662115705	26.95272690371481	82.540283203125	-1	-1	-1	
20.91769766807556	251.41873078600184	26.95272690371481	83.9058837890625	-1	-1	-1	
21.111798763275146	251.42785407810763	26.95272690371481	86.44372558593749	-1	-1	-1	
21.291834592819214	251.50996370705937	26.95272690371481	86.2020263671875	-1	-1	-1	
21.472198009490967	251.4491417596877	26.95272690371481	85.59777832031249	-1	-1	-1	
21.657256603240967	251.33662115705	26.95272690371481	84.8726806640625	-1	-1	-1	
21.837708711624146	251.5312513886395	26.95272690371481	84.3167724609375	-1	-1	-1	
22.010477304458618	251.70155284128035	26.95272690371481	86.0086669921875	-1	-1	-1	
22.19391131401062	251.62248430969711	26.95272690371481	85.2352294921875	-1	-1	-1	
22.37893271446228	251.67114186759443	26.95272690371481	84.11132812499999	-1	-1	-1	
22.557381629943848	251.7319638149661	26.95272690371481	84.8001708984375	-1	-1	-1	
22.737043142318726	251.94484063076717	26.95272690371481	83.2291259765625	-1	-1	-1	
22.91252374649048	251.83536112549805	26.95272690371481	83.86962890625	-1	-1	-1	
23.09746217727661	251.72284052286045	26.95272690371481	82.6973876953125	-1	-1	-1	
23.27593207359314	251.95700502024147	26.95272690371481	86.37121582031249	-1	-1	-1	
23.460918426513672	251.94484063076717	27.126571023261892	84.3892822265625	-1	-1	-1	
23.64595103263855	251.9265940465557	26.95272690371481	86.407470703125	-1	-1	-1	
23.815329790115356	251.95700502024147	26.95272690371481	84.71557617187499	-1	-1	-1	
24.000261306762695	251.9357173386614	26.95272690371481	84.83642578125	-1	-1	-1	
24.17874050140381	251.83536112549805	26.95272690371481	84.6309814453125	-1	-1	-1	
24.36373019218445	251.86577209918394	26.95272690371481	85.7669677734375	-1	-1	-1	
24.54871916770935	251.70155284128035	26.95272690371481	85.7669677734375	-1	-1	-1	
24.73375964164734	251.56166236232542	26.95272690371481	84.957275390625	-1	-1	-1	
24.903159618377686	251.72284052286045	27.035680961578393	84.35302734374999	-1	-1	-1	
25.081629991531372	251.78366247023214	26.95272690371481	81.93603515625	-1	-1	-1	
25.26663589477539	251.975251604453	26.95272690371481	84.35302734374999	-1	-1	-1	
25.45160412788391	251.75325149654628	26.95272690371481	83.990478515625	-1	-1	-1	
25.636661767959595	251.5312513886395	26.95272690371481	87.37426757812499	-1	-1	-1	
25.805941343307495	251.70155284128035	26.95272690371481	85.7669677734375	-1	-1	-1	
25.98441791534424	251.64073089390857	26.95272690371481	86.77001953124999	-1	-1	-1	
26.172909021377563	251.65289528338295	26.95272690371481	86.8062744140625	-1	-1	-1	
26.357884168624878	251.59207333601125	26.95272690371481	84.83642578125	-1	-1	-1	
26.53937602043152	251.76237478865207	26.95272690371481	86.0811767578125	-1	-1	-1	
26.72225594520569	251.71371723075467	26.95272690371481	82.2139892578125	-1	-1	-1	
26.90102481842041	251.62248430969711	26.95272690371481	84.8726806640625	-1	-1	-1	
27.070455074310303	251.70155284128035	26.95272690371481	85.2352294921875	-1	-1	-1	
27.25532293319702	251.72284052286045	26.95272690371481	84.5584716796875	-1	-1	-1	
27.433772802352905	251.69242954917448	26.95272690371481	84.473876953125	-1	-1	-1	
27.629230260849	251.67114186759443	26.95272690371481	85.2352294921875	-1	-1	-1	
27.810081243515015	251.54949797285101	26.95272690371481	85.1143798828125	-1	-1	-1	
27.982972621917725	251.74412820444053	26.95272690371481	86.32287597656251	-1	-1	-1	
28.167645692825317	251.71371723075467	26.95272690371481	84.8726806640625	-1	-1	-1	
28.34820032119751	251.75325149654628	26.95272690371481	86.8546142578125	-1	-1	-1	
28.521135807037354	251.72284052286045	26.95272690371481	85.80322265625	-1	-1	-1	
28.706109046936035	251.60119662811695	26.95272690371481	86.77001953124999	-1	-1	-1	
28.89104652404785	251.48867602547932	26.95272690371481	82.8182373046875	-1	-1	-1	
29.060391426086426	251.77453917812636	26.95272690371481	85.80322265625	-1	-1	-1	
29.254491329193115	251.66201857548873	26.95272690371481	84.3167724609375	-1	-1	-1	
29.434277772903442	251.65289528338295	26.95272690371481	83.47082519531249	-1	-1	-1	
29.617383241653442	251.70155284128035	26.95272690371481	87.4951171875	-1	-1	-1	
29.799752235412598	251.86577209918394	26.95272690371481	84.0267333984375	-1	-1	-1	
29.98058032989502	251.69242954917448	26.95272690371481	84.0267333984375	-1	-1	-1	
30.152029991149902	251.77453917812636	26.95272690371481	85.1143798828125	-1	-1	-1	
30.344807624816895	251.61031992022274	26.95272690371481	86.8062744140625	-1	-1	-1	
30.517255067825317	251.60119662811695	26.95272690371481	83.47082519531249	-1	-1	-1	
30.700159311294556	251.67114186759443	26.95272690371481	87.3380126953125	-1	-1	-1	
30.883015155792236	251.69242954917448	26.95272690371481	83.5916748046875	-1	-1	-1	
31.06570816040039	251.89618307286977	26.95272690371481	83.990478515625	-1	-1	-1	
31.24851655960083	251.65289528338295	26.95272690371481	83.30163574218751	-1	-1	-1	
31.430651903152466	251.67114186759443	26.95272690371481	86.44372558593749	-1	-1	-1	
31.604678630828857	251.66201857548873	26.95272690371481	84.1959228515625	-1	-1	-1	
31.786792516708374	251.77453917812636	26.95272690371481	82.90283203124999	-1	-1	-1	
31.9574978351593	251.71371723075467	26.95272690371481	84.3892822265625	-1	-1	-1	
32.15811085700989	251.75325149654628	26.95272690371481	84.75183105468749	-1	-1	-1	
32.32745814323425	251.68330625706884	26.95272690371481	85.7669677734375	-1	-1	-1	
32.50590133666992	251.61031992022274	26.95272690371481	84.3892822265625	-1	-1	-1	
32.69095802307129	251.66201857548873	26.95272690371481	83.6641845703125	-1	-1	-1	
32.876022815704346	251.75325149654628	26.95272690371481	84.83642578125	-1	-1	-1	
33.061036586761475	251.79278576233793	27.05385897391509	84.3892822265625	-1	-1	-1	
33.230401277542114	251.56166236232542	26.95272690371481	83.71252441406249	-1	-1	-1	
33.40883445739746	251.48867602547932	26.95272690371481	86.12951660156249	-1	-1	-1	
33.59381723403931	251.82319673602376	26.95272690371481	85.682373046875	-1	-1	-1	
33.77891206741333	251.5799089465369	26.95272690371481	84.11132812499999	-1	-1	-1	
33.948281049728394	251.74412820444053	26.95272690371481	84.5101318359375	-1	-1	-1	
34.13320255279541	251.8049501518122	26.95272690371481	85.078125	-1	-1	-1	
34.31167936325073	251.31837457283854	26.95272690371481	83.6641845703125	-1	-1	-1	
34.496671199798584	251.25755262546681	26.95272690371481	85.92407226562499	-1	-1	-1	
34.68173146247864	250.53681254911208	26.95272690371481	83.34997558593749	-1	-1	-1	
34.866740703582764	249.62444679640828	26.95272690371481	84.75183105468749	-1	-1	-1	
35.05176854133606	248.46576377615162	26.95272690371481	82.90283203124999	-1	-1	-1	
35.23019981384277	247.24932482871748	26.95272690371481	85.80322265625	-1	-1	-1	
35.399598598480225	245.72263248473385	26.9930972394459	84.35302734374999	-1	-1	-1	
