time	T1	T2	T3	T4	T5	T6	P
0.10040545463562012	62.33490828497436	26.95272690371481	82.9390869140625	-1	-1	-1	
0.33197641372680664	62.24584757632293	26.95272690371481	80.93298339843749	-1	-1	-1	
0.5013196468353271	62.343814355839505	26.95272690371481	85.4044189453125	-1	-1	-1	
0.7019748687744141	62.225066744304264	26.95272690371481	81.6097412109375	-1	-1	-1	
0.896075963973999	62.32600221410921	26.95272690371481	79.3619384765625	-1	-1	-1	
1.0654544830322266	62.38537601987684	26.95272690371481	81.69433593749999	-1	-1	-1	
1.2504301071166992	62.2963153112254	27.02356228668726	83.7850341796875	-1	-1	-1	
1.4354004859924316	62.21616067343912	26.95272690371481	84.67932128906249	-1	-1	-1	
1.6046972274780273	62.1864737705553	26.95272690371481	83.023681640625	-1	-1	-1	
1.7987401485443115	62.16569293853664	26.95272690371481	83.14453125	-1	-1	-1	
1.9681837558746338	62.08850699103874	26.95272690371481	80.69128417968749	-1	-1	-1	
2.1529650688171387	61.999432777079676	26.95272690371481	84.0267333984375	-1	-1	-1	
2.337944269180298	61.95685741391949	26.95272690371481	80.48583984374999	-1	-1	-1	
2.52290940284729	63.14890611745122	26.95272690371481	82.33483886718749	-1	-1	-1	
2.701225757598877	65.21374976576696	26.95272690371481	81.573486328125	-1	-1	-1	
2.8812904357910156	68.4832458767189	26.95272690371481	83.10827636718749	-1	-1	-1	
3.06325626373291	72.2001661207769	26.95272690371481	82.50402832031249	-1	-1	-1	
3.2482237815856934	76.65332155635339	26.95272690371481	82.26232910156249	-1	-1	-1	
3.4175899028778076	81.61709172153142	26.95272690371481	82.540283203125	-1	-1	-1	
3.6025807857513428	86.9325910577129	26.95272690371481	82.17773437499999	-1	-1	-1	
3.7810256481170654	92.60709435263206	26.95272690371481	82.8182373046875	-1	-1	-1	
3.964446783065796	98.31948329748536	26.95272690371481	80.364990234375	-1	-1	-1	
4.1474997997283936	104.45794347324075	26.95272690371481	80.48583984374999	-1	-1	-1	
4.3300557136535645	111.06314549285456	26.95272690371481	83.9058837890625	-1	-1	-1	
4.512835741043091	117.68659409667991	26.95272690371481	80.32873535156249	-1	-1	-1	
4.695681095123291	124.43942463690469	26.95272690371481	83.6279296875	-1	-1	-1	
4.878514766693115	131.28954555627013	26.95272690371481	81.0054931640625	-1	-1	-1	
5.053189992904663	138.53970607783907	26.95272690371481	83.023681640625	-1	-1	-1	
5.238711595535278	145.44490966246562	26.95272690371481	83.54333496093749	-1	-1	-1	
5.411773920059204	152.58611658252542	26.95272690371481	82.6973876953125	-1	-1	-1	
5.596820831298828	159.9175311171336	26.95272690371481	82.540283203125	-1	-1	-1	
5.781851053237915	167.3112881477978	26.95272690371481	84.5947265625	-1	-1	-1	
5.9512412548065186	174.99506378827758	26.95272690371481	86.0811767578125	-1	-1	-1	
6.1357293128967285	182.44499206696977	26.95272690371481	85.1143798828125	-1	-1	-1	
6.314181804656982	190.04460533777393	26.95272690371481	84.5947265625	-1	-1	-1	
6.497682094573975	197.58804736055015	26.95272690371481	86.649169921875	-1	-1	-1	
6.680464744567871	205.20636338017113	26.95272690371481	91.39855957031249	-1	-1	-1	
6.863003730773926	212.66246290689134	26.95272690371481	91.724853515625	-1	-1	-1	
7.0454206466674805	220.27441867375154	26.95272690371481	96.35339355468749	-1	-1	-1	
7.228264570236206	227.7678606965277	26.95272690371481	102.3233642578125	-1	-1	-1	
7.3957884311676025	235.17396022324783	26.95272690371481	107.88244628906249	-1	-1	-1	
7.580807447433472	242.6997202354061	26.95272690371481	116.65612792968749	-1	-1	-1	
7.765837669372559	249.82394278378746	26.95272690371481	123.71374511718749	-1	-1	-1	
7.950761079788208	256.96879494862407	26.95272690371481	137.04345703125	-1	-1	-1	
8.129215717315674	263.22743479812664	26.95272690371481	141.998291015625	-1	-1	-1	
8.314237833023071	268.23308106681833	26.95272690371481	144.7415771484375	-1	-1	-1	
8.49923300743103	271.7911649880632	26.95272690371481	143.5693359375	-1	-1	-1	
8.668487548828125	274.7106184619053	26.95272690371481	143.931884765625	-1	-1	-1	
8.853514194488525	276.3265986363315	26.95272690371481	140.2218017578125	-1	-1	-1	
9.031981706619263	277.30157195498634	26.95272690371481	140.2218017578125	-1	-1	-1	
9.216995000839233	277.6056816918448	26.95272690371481	139.90759277343747	-1	-1	-1	
9.402024984359741	277.5570241339475	26.95272690371481	136.56005859375	-1	-1	-1	
9.571409463882446	277.3137363444606	26.95272690371481	134.8319091796875	-1	-1	-1	
9.756370067596436	276.80158908247256	26.95272690371481	132.9345703125	-1	-1	-1	
9.934850931167603	275.9878793567111	26.95272690371481	134.022216796875	-1	-1	-1	
10.119876146316528	275.08771453560985	26.95272690371481	127.738037109375	-1	-1	-1	
10.29650616645813	273.84998790659563	26.95272690371481	127.97973632812501	-1	-1	-1	
10.48958134651184	272.3598501959887	26.95272690371481	121.85266113281249	-1	-1	-1	
10.658939599990845	270.9092467511735	26.95272690371481	116.8978271484375	-1	-1	-1	
10.837365627288818	269.327876119509	26.95272690371481	115.89477539062501	-1	-1	-1	
11.0223228931427	267.758669877319	26.95272690371481	111.45959472656249	-1	-1	-1	
11.207228660583496	266.04349096143676	26.95272690371481	109.5743408203125	-1	-1	-1	
11.392245054244995	264.310065461343	26.95272690371481	106.8673095703125	-1	-1	-1	
11.561606645584106	262.5766399612493	26.95272690371481	100.87316894531249	-1	-1	-1	
11.755709171295166	260.642502034829	26.95272690371481	100.78857421875001	-1	-1	-1	
11.933191061019897	258.90680344810374	26.95272690371481	97.5618896484375	-1	-1	-1	
12.115085124969482	257.1512607907392	26.95272690371481	95.7491455078125	-1	-1	-1	
12.295027256011963	255.24449274063613	26.95272690371481	94.0572509765625	-1	-1	-1	
12.477686166763306	253.81990777624435	26.95272690371481	92.9696044921875	-1	-1	-1	
12.660662174224854	252.30064902289166	26.95272690371481	93.41674804687499	-1	-1	-1	
12.843761205673218	251.11462104914327	26.95272690371481	90.4317626953125	-1	-1	-1	
13.018542766571045	249.99850177274425	26.95272690371481	88.099365234375	-1	-1	-1	
13.201454401016235	249.0540129574959	26.95272690371481	88.61901855468749	-1	-1	-1	
13.38377046585083	248.54483230773488	26.95272690371481	87.37426757812499	-1	-1	-1	
13.566349983215332	248.2528869603507	26.95272690371481	89.307861328125	-1	-1	-1	
13.749054193496704	247.98831148928375	26.95272690371481	87.82141113281249	-1	-1	-1	
13.929809808731079	247.76631138137702	26.95272690371481	87.5797119140625	-1	-1	-1	
14.102478265762329	248.2528869603507	26.95272690371481	88.37731933593749	-1	-1	-1	
14.285490989685059	248.566119989315	26.95272690371481	85.92407226562499	-1	-1	-1	
14.47028398513794	249.30338294171983	26.95272690371481	88.4256591796875	-1	-1	-1	
14.65069842338562	249.85511403181545	26.95272690371481	89.15075683593749	-1	-1	-1	
14.835397481918335	250.60675778858956	26.95272690371481	87.09631347656249	-1	-1	-1	
15.015287160873413	251.25755262546681	26.95272690371481	86.28662109375	-1	-1	-1	
15.189285516738892	251.77453917812636	26.95272690371481	87.13256835937499	-1	-1	-1	
15.364218950271606	252.3219367044718	26.95272690371481	84.3892822265625	-1	-1	-1	
15.549101114273071	252.77810130975956	26.95272690371481	86.0811767578125	-1	-1	-1	
15.72757339477539	253.20895131489556	26.95272690371481	84.957275390625	-1	-1	-1	
15.912540912628174	253.40533017747194	26.95272690371481	86.49206542968749	-1	-1	-1	
16.097479581832886	253.69522278413237	26.95272690371481	85.682373046875	-1	-1	-1	
16.281305074691772	253.74821390577995	26.95272690371481	86.044921875	-1	-1	-1	
16.451163053512573	253.78873652821636	26.95272690371481	86.649169921875	-1	-1	-1	
16.645237684249878	253.81055640183592	26.95272690371481	85.2352294921875	-1	-1	-1	
